radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal,created_dt,updated_dt,network_type,provider,governorate,district,elevation_m
LTE,415,1,412,10542091,-1,35.5958,33.9177,1658,7,1,1699543614,1758410883,0,2023-11-09 15:26:54+00:00,2025-09-20 23:28:03+00:00,4G,Alfa,Mount Lebanon,El Meten,104
LTE,415,1,412,10556162,-1,35.5488,33.8764,1000,19,1,1700812691,1741200243,0,2023-11-24 07:58:11+00:00,2025-03-05 18:44:03+00:00,4G,Alfa,Mount Lebanon,El Meten,68
LTE,415,1,414,10583297,-1,35.5467,33.8742,1000,17,1,1700812757,1741200243,0,2023-11-24 07:59:17+00:00,2025-03-05 18:44:03+00:00,4G,Alfa,Mount Lebanon,El Meten,61
LTE,415,1,412,10603277,-1,35.5917,33.9369,1000,14,1,1701182407,1749686045,0,2023-11-28 14:40:07+00:00,2025-06-11 23:54:05+00:00,4G,Alfa,Mount Lebanon,El Meten,39
LTE,415,1,412,10537228,-1,35.5913,33.9318,1000,17,1,1701182417,1749686045,0,2023-11-28 14:40:17+00:00,2025-06-11 23:54:05+00:00,4G,Alfa,Mount Lebanon,El Meten,38
LTE,415,1,412,10584845,-1,35.5975,33.9434,1000,18,1,1701182605,1738784101,0,2023-11-28 14:43:25+00:00,2025-02-05 19:35:01+00:00,4G,Alfa,Mount Lebanon,El Meten,97
LTE,415,1,312,11097611,-1,35.6376,34.0517,1000,16,1,1701591893,1738874942,0,2023-12-03 08:24:53+00:00,2025-02-06 20:49:02+00:00,4G,Alfa,Mount Lebanon,Kesrwane,46
LTE,415,1,314,11030797,-1,35.6426,34.0578,1000,14,1,1701591919,1738753743,0,2023-12-03 08:25:19+00:00,2025-02-05 11:09:03+00:00,4G,Alfa,Mount Lebanon,Kesrwane,32
LTE,415,1,314,11024651,-1,35.6542,34.1236,1000,8,1,1701593928,1749686049,0,2023-12-03 08:58:48+00:00,2025-06-11 23:54:09+00:00,4G,Alfa,Mount Lebanon,Jbeil,89
LTE,415,1,314,11070989,-1,35.6513,34.1224,1000,6,1,1701593941,1749686049,0,2023-12-03 08:59:01+00:00,2025-06-11 23:54:09+00:00,4G,Alfa,Mount Lebanon,Jbeil,71
LTE,415,1,314,11024908,-1,35.6486,34.1237,1000,10,1,1701593978,1738750786,0,2023-12-03 08:59:38+00:00,2025-02-05 10:19:46+00:00,4G,Alfa,Mount Lebanon,Jbeil,62
LTE,415,1,314,11020044,-1,35.6532,34.1001,710,38,1,1701604724,1749686049,0,2023-12-03 11:58:44+00:00,2025-06-11 23:54:09+00:00,4G,Alfa,Mount Lebanon,Jbeil,58
LTE,415,1,312,11037707,-1,35.6297,34.0307,619,34,1,1701606635,1749686048,0,2023-12-03 12:30:35+00:00,2025-06-11 23:54:08+00:00,4G,Alfa,Mount Lebanon,Kesrwane,46
LTE,415,1,312,11028747,-1,35.6478,34.0016,1000,19,1,1701607155,1739295662,0,2023-12-03 12:39:15+00:00,2025-02-11 17:41:02+00:00,4G,Alfa,Mount Lebanon,Kesrwane,73
LTE,415,1,312,11035405,-1,35.6455,33.9981,1964,25,1,1701607193,1739295662,0,2023-12-03 12:39:53+00:00,2025-02-11 17:41:02+00:00,4G,Alfa,Mount Lebanon,Kesrwane,55
LTE,415,1,312,11025931,-1,35.6433,33.9906,1000,24,1,1701607215,1739295601,0,2023-12-03 12:40:15+00:00,2025-02-11 17:40:01+00:00,4G,Alfa,Mount Lebanon,Kesrwane,58
LTE,415,1,312,11052557,-1,35.6426,33.9905,1000,11,1,1701607225,1739295601,0,2023-12-03 12:40:25+00:00,2025-02-11 17:40:01+00:00,4G,Alfa,Mount Lebanon,Kesrwane,48
LTE,415,1,312,11027980,-1,35.6427,33.9906,1000,14,1,1701607226,1738536242,0,2023-12-03 12:40:26+00:00,2025-02-02 22:44:02+00:00,4G,Alfa,Mount Lebanon,Kesrwane,49
LTE,415,1,312,11025934,-1,35.6403,33.9866,500,35,1,1701658267,1739295601,0,2023-12-04 02:51:07+00:00,2025-02-11 17:40:01+00:00,4G,Alfa,Mount Lebanon,Kesrwane,37
LTE,415,1,312,10782987,-1,35.6336,34.0444,1121,44,1,1701743259,1749686049,0,2023-12-05 02:27:39+00:00,2025-06-11 23:54:09+00:00,4G,Alfa,Mount Lebanon,Kesrwane,45
LTE,415,3,440,1925127,-1,35.6639,34.2549,1000,11,1,1702131721,1727703846,0,2023-12-09 14:22:01+00:00,2024-09-30 13:44:06+00:00,4G,Touch,North,El Batroun,43
UMTS,415,3,901,19775739,315,35.5053,33.8923,1000,7,1,1702614336,1725390182,0,2023-12-15 04:25:36+00:00,2024-09-03 19:03:02+00:00,3G,Touch,Beirut,Beirut,59
LTE,415,3,805,2178591,-1,35.6316,33.9786,1000,3,1,1703778776,1755372361,0,2023-12-28 15:52:56+00:00,2025-08-16 19:26:01+00:00,4G,Touch,Mount Lebanon,Kesrwane,63
LTE,415,1,312,11021070,-1,35.6501,34.0038,1000,7,1,1707904873,1738536242,0,2024-02-14 10:01:13+00:00,2025-02-02 22:44:02+00:00,4G,Alfa,Mount Lebanon,Kesrwane,108
LTE,415,1,312,11035403,-1,35.6488,34.0048,1000,11,1,1707904916,1738536241,0,2024-02-14 10:01:56+00:00,2025-02-02 22:44:01+00:00,4G,Alfa,Mount Lebanon,Kesrwane,86
LTE,415,1,312,11070477,-1,35.6079,33.9681,1000,16,1,1708007897,1738536242,0,2024-02-15 14:38:17+00:00,2025-02-02 22:44:02+00:00,4G,Alfa,Mount Lebanon,Kesrwane,56
LTE,415,1,312,11025933,-1,35.6383,33.984,1000,12,1,1708009862,1739295601,0,2024-02-15 15:11:02+00:00,2025-02-11 17:40:01+00:00,4G,Alfa,Mount Lebanon,Kesrwane,42
LTE,415,3,805,1929503,-1,35.6435,34.0137,1000,17,1,1708165313,1738761722,0,2024-02-17 10:21:53+00:00,2025-02-05 13:22:02+00:00,4G,Touch,Mount Lebanon,Kesrwane,37
UMTS,415,3,914,19947686,357,35.8457,34.4479,1000,8,1,1710059903,1737013261,0,2024-03-10 08:38:23+00:00,2025-01-16 07:41:01+00:00,3G,Touch,North,Tripoli,35
LTE,415,3,803,1878816,-1,35.5354,33.8934,1000,22,1,1710135254,1751919363,0,2024-03-11 05:34:14+00:00,2025-07-07 20:16:03+00:00,4G,Touch,Mount Lebanon,El Meten,31
LTE,415,1,113,11555335,-1,35.8196,33.622,624,50,1,1721909288,1727252481,0,2024-07-25 12:08:08+00:00,2024-09-25 08:21:21+00:00,4G,Alfa,Bekaa,West Bekaa,964
LTE,415,1,113,11555330,-1,35.8211,33.6217,1000,21,1,1721909335,1751837762,0,2024-07-25 12:08:55+00:00,2025-07-06 21:36:02+00:00,4G,Alfa,Bekaa,West Bekaa,970
LTE,415,1,113,11555340,-1,35.825,33.6219,1269,22,1,1721909568,1767548401,0,2024-07-25 12:12:48+00:00,2026-01-04 17:40:01+00:00,4G,Alfa,Bekaa,West Bekaa,970
UMTS,415,1,5102,384062,71,35.8193,33.6222,1000,21,1,1721909288,1736969342,0,2024-07-25 12:08:08+00:00,2025-01-15 19:29:02+00:00,3G,Alfa,Bekaa,West Bekaa,963
LTE,415,1,113,11527943,-1,35.819,33.6221,979,50,1,1721916923,1727248143,0,2024-07-25 14:15:23+00:00,2024-09-25 07:09:03+00:00,4G,Alfa,Bekaa,West Bekaa,966
GSM,415,1,6100,6121,-1,35.8165,33.6878,7614,33,1,1721985763,1723728846,0,2024-07-26 09:22:43+00:00,2024-08-15 13:34:06+00:00,2G,Alfa,Bekaa,West Bekaa,889
GSM,415,1,6100,5970,-1,35.8115,33.6415,7127,133,1,1721985768,1723729624,0,2024-07-26 09:22:48+00:00,2024-08-15 13:47:04+00:00,2G,Alfa,Bekaa,West Bekaa,907
UMTS,415,1,5102,384032,378,35.8299,33.6233,3480,43,1,1721987514,1727248143,0,2024-07-26 09:51:54+00:00,2024-09-25 07:09:03+00:00,3G,Alfa,Bekaa,West Bekaa,964
UMTS,415,1,5102,384063,167,35.801,33.6309,5309,50,1,1721987564,1727252481,0,2024-07-26 09:52:44+00:00,2024-09-25 08:21:21+00:00,3G,Alfa,Bekaa,West Bekaa,919
LTE,415,1,113,11555336,-1,35.7989,33.632,5294,24,1,1721987614,1727251864,0,2024-07-26 09:53:34+00:00,2024-09-25 08:11:04+00:00,4G,Alfa,Bekaa,West Bekaa,916
LTE,415,1,113,11557895,-1,35.7994,33.6299,1002,50,1,1721987694,1727248142,0,2024-07-26 09:54:54+00:00,2024-09-25 07:09:02+00:00,4G,Alfa,Bekaa,West Bekaa,930
LTE,415,1,113,11555341,-1,35.803,33.6295,1127,33,1,1721987774,1727248142,0,2024-07-26 09:56:14+00:00,2024-09-25 07:09:02+00:00,4G,Alfa,Bekaa,West Bekaa,920
GSM,415,1,6100,5699,-1,35.7844,33.6484,7715,48,1,1721987784,1722938111,0,2024-07-26 09:56:24+00:00,2024-08-06 09:55:11+00:00,2G,Alfa,Bekaa,West Bekaa,885
LTE,415,1,113,11557900,-1,35.7954,33.6304,870,28,1,1721987834,1748957824,0,2024-07-26 09:57:14+00:00,2025-06-03 13:37:04+00:00,4G,Alfa,Bekaa,West Bekaa,928
LTE,415,1,113,11557890,-1,35.7978,33.6299,827,40,1,1721987914,1751837762,0,2024-07-26 09:58:34+00:00,2025-07-06 21:36:02+00:00,4G,Alfa,Bekaa,West Bekaa,929
LTE,415,1,113,11557899,-1,35.7972,33.636,1936,16,1,1721988713,1726301522,0,2024-07-26 10:11:53+00:00,2024-09-14 08:12:02+00:00,4G,Alfa,Bekaa,West Bekaa,905
LTE,415,1,113,11541249,-1,35.8068,33.6451,3868,90,1,1721988752,1726323726,0,2024-07-26 10:12:32+00:00,2024-09-14 14:22:06+00:00,4G,Alfa,Bekaa,West Bekaa,903
LTE,415,1,113,11557889,-1,35.7844,33.6323,1000,21,1,1721988762,1751837762,0,2024-07-26 10:12:42+00:00,2025-07-06 21:36:02+00:00,4G,Alfa,Bekaa,West Bekaa,905
UMTS,415,1,5102,379132,223,35.7918,33.6308,1370,50,1,1721988762,1727252481,0,2024-07-26 10:12:42+00:00,2024-09-25 08:21:21+00:00,3G,Alfa,Bekaa,West Bekaa,930
LTE,415,1,113,11557894,-1,35.7815,33.6346,1000,26,1,1721988782,1723729625,0,2024-07-26 10:13:02+00:00,2024-08-15 13:47:05+00:00,4G,Alfa,Bekaa,West Bekaa,888
GSM,415,1,6100,7492,-1,35.8024,33.6512,6021,105,1,1721988825,1723729625,0,2024-07-26 10:13:45+00:00,2024-08-15 13:47:05+00:00,2G,Alfa,Bekaa,West Bekaa,892
LTE,415,1,113,11541254,-1,35.805,33.6262,2024,6,1,1721989082,1723194363,0,2024-07-26 10:18:02+00:00,2024-08-09 09:06:03+00:00,4G,Alfa,Bekaa,West Bekaa,975
LTE,415,1,113,11527938,-1,35.8138,33.632,1671,23,1,1721989183,1751837762,0,2024-07-26 10:19:43+00:00,2025-07-06 21:36:02+00:00,4G,Alfa,Bekaa,West Bekaa,924
GSM,415,1,6100,77,-1,35.8378,33.68,6729,31,1,1721989232,1723202290,0,2024-07-26 10:20:32+00:00,2024-08-09 11:18:10+00:00,2G,Alfa,Bekaa,West Bekaa,891
LTE,415,1,113,11555331,-1,35.8078,33.6274,4109,27,1,1722147174,1751837762,0,2024-07-28 06:12:54+00:00,2025-07-06 21:36:02+00:00,4G,Alfa,Bekaa,West Bekaa,938
LTE,415,1,113,11557896,-1,35.7697,33.6432,2596,47,1,1722147504,1722938113,0,2024-07-28 06:18:24+00:00,2024-08-06 09:55:13+00:00,4G,Alfa,Bekaa,West Bekaa,895
LTE,415,1,113,11557891,-1,35.7716,33.6395,1858,40,1,1722147524,1722870188,0,2024-07-28 06:18:44+00:00,2024-08-05 15:03:08+00:00,4G,Alfa,Bekaa,West Bekaa,889
UMTS,415,1,5102,384162,233,35.7949,33.6293,894,47,1,1722147815,1727248142,0,2024-07-28 06:23:35+00:00,2024-09-25 07:09:02+00:00,3G,Alfa,Bekaa,West Bekaa,934
UMTS,415,1,5102,384161,177,35.7918,33.6387,3231,50,1,1722147825,1727251865,0,2024-07-28 06:23:45+00:00,2024-09-25 08:11:05+00:00,3G,Alfa,Bekaa,West Bekaa,893
GSM,415,1,6100,7448,-1,35.7767,33.6434,4683,9,1,1722148087,1722932822,0,2024-07-28 06:28:07+00:00,2024-08-06 08:27:02+00:00,2G,Alfa,Bekaa,West Bekaa,885
UMTS,415,1,5102,384061,175,35.8358,33.6192,1323,46,1,1722148498,1722169207,0,2024-07-28 06:34:58+00:00,2024-07-28 12:20:07+00:00,3G,Alfa,Bekaa,West Bekaa,1016
UMTS,415,1,5102,383862,482,35.8425,33.6162,1000,9,1,1722148598,1722169206,0,2024-07-28 06:36:38+00:00,2024-07-28 12:20:06+00:00,3G,Alfa,Bekaa,Rachaya,999
LTE,415,1,113,11550215,-1,35.8418,33.6165,1000,9,1,1722148618,1722169206,0,2024-07-28 06:36:58+00:00,2024-07-28 12:20:06+00:00,4G,Alfa,Bekaa,Rachaya,998
UMTS,415,1,5102,383412,415,35.8454,33.6155,1000,18,1,1722148628,1722169206,0,2024-07-28 06:37:08+00:00,2024-07-28 12:20:06+00:00,3G,Alfa,Bekaa,Rachaya,1002
UMTS,415,1,5102,383863,82,35.8397,33.6172,1000,5,1,1722148868,1722169206,0,2024-07-28 06:41:08+00:00,2024-07-28 12:20:06+00:00,3G,Alfa,Bekaa,Rachaya,992
LTE,415,1,113,11555334,-1,35.8368,33.6178,1000,2,1,1722148908,1722169206,0,2024-07-28 06:41:48+00:00,2024-07-28 12:20:06+00:00,4G,Alfa,Bekaa,West Bekaa,991
LTE,415,1,113,11555329,-1,35.8321,33.6212,1000,27,1,1722148918,1722169207,0,2024-07-28 06:41:58+00:00,2024-07-28 12:20:07+00:00,4G,Alfa,Bekaa,West Bekaa,980
GSM,415,1,6100,6956,-1,35.7976,33.7112,9346,19,1,1722573308,1726311247,0,2024-08-02 04:35:08+00:00,2024-09-14 10:54:07+00:00,2G,Alfa,Bekaa,West Bekaa,889
LTE,415,1,115,11523842,-1,35.9042,33.825,3244,114,1,1722584597,1726309205,0,2024-08-02 07:43:17+00:00,2024-09-14 10:20:05+00:00,4G,Alfa,Bekaa,Zahle,919
UMTS,415,1,5102,377832,169,35.9022,33.8191,1992,155,1,1722584597,1726309205,0,2024-08-02 07:43:17+00:00,2024-09-14 10:20:05+00:00,3G,Alfa,Bekaa,Zahle,913
LTE,415,1,115,11550465,-1,35.9087,33.8144,1766,98,1,1722584607,1726301525,0,2024-08-02 07:43:27+00:00,2024-09-14 08:12:05+00:00,4G,Alfa,Bekaa,Zahle,909
LTE,415,1,115,11550470,-1,35.9079,33.81,1000,66,1,1722584657,1726301525,0,2024-08-02 07:44:17+00:00,2024-09-14 08:12:05+00:00,4G,Alfa,Bekaa,Zahle,906
LTE,415,1,115,11556102,-1,35.9067,33.8056,1000,5,1,1722584727,1723111687,0,2024-08-02 07:45:27+00:00,2024-08-08 10:08:07+00:00,4G,Alfa,Bekaa,Zahle,904
LTE,415,1,115,11550471,-1,35.9068,33.8059,1000,16,1,1722584757,1726301525,0,2024-08-02 07:45:57+00:00,2024-09-14 08:12:05+00:00,4G,Alfa,Bekaa,Zahle,904
LTE,415,1,115,11556108,-1,35.8758,33.8133,2997,7,1,1722584787,1726309205,0,2024-08-02 07:46:27+00:00,2024-09-14 10:20:05+00:00,4G,Alfa,Bekaa,Zahle,920
LTE,415,1,113,11563009,-1,35.8485,33.7095,11709,99,1,1722584807,1726301523,0,2024-08-02 07:46:47+00:00,2024-09-14 08:12:03+00:00,4G,Alfa,Bekaa,West Bekaa,890
LTE,415,1,115,11552513,-1,35.9042,33.7932,1053,128,1,1722584837,1726301525,0,2024-08-02 07:47:17+00:00,2024-09-14 08:12:05+00:00,4G,Alfa,Bekaa,Zahle,899
LTE,415,1,115,11556098,-1,35.8956,33.7982,3855,62,1,1722584867,1726301525,0,2024-08-02 07:47:47+00:00,2024-09-14 08:12:05+00:00,4G,Alfa,Bekaa,Zahle,898
GSM,415,1,6100,2916,-1,35.9027,33.7926,1823,105,1,1722584867,1723198630,0,2024-08-02 07:47:47+00:00,2024-08-09 10:17:10+00:00,2G,Alfa,Bekaa,Zahle,898
LTE,415,1,115,11557378,-1,35.9057,33.8,1813,10,1,1722584887,1723195027,0,2024-08-02 07:48:07+00:00,2024-08-09 09:17:07+00:00,4G,Alfa,Bekaa,Zahle,901
GSM,415,1,6100,5568,-1,35.9048,33.7953,1000,24,1,1722584887,1723198630,0,2024-08-02 07:48:07+00:00,2024-08-09 10:17:10+00:00,2G,Alfa,Bekaa,Zahle,897
UMTS,415,1,5102,383951,77,35.9044,33.7929,1000,60,1,1722584947,1726301525,0,2024-08-02 07:49:07+00:00,2024-09-14 08:12:05+00:00,3G,Alfa,Bekaa,Zahle,896
LTE,415,1,115,11521540,-1,35.8927,33.7797,1092,106,1,1722584987,1726301524,0,2024-08-02 07:49:47+00:00,2024-09-14 08:12:04+00:00,4G,Alfa,Bekaa,Zahle,894
LTE,415,1,115,11552514,-1,35.8987,33.7853,1446,152,1,1722585007,1726301525,0,2024-08-02 07:50:07+00:00,2024-09-14 08:12:05+00:00,4G,Alfa,Bekaa,Zahle,892
LTE,415,1,115,11521545,-1,35.892,33.7779,1000,29,1,1722585097,1726301524,0,2024-08-02 07:51:37+00:00,2024-09-14 08:12:04+00:00,4G,Alfa,Bekaa,Zahle,897
UMTS,415,1,5102,382744,92,35.8916,33.7781,772,115,1,1722585097,1726301524,0,2024-08-02 07:51:37+00:00,2024-09-14 08:12:04+00:00,3G,Alfa,Bekaa,Zahle,896
UMTS,415,1,5102,383953,140,35.8841,33.7831,1068,55,1,1722585177,1723198630,0,2024-08-02 07:52:57+00:00,2024-08-09 10:17:10+00:00,3G,Alfa,Bekaa,Zahle,894
UMTS,415,1,5102,378271,188,35.886,33.7684,1121,72,1,1722585187,1723202287,0,2024-08-02 07:53:07+00:00,2024-08-09 11:18:07+00:00,3G,Alfa,Bekaa,West Bekaa,897
LTE,415,1,115,11521539,-1,35.8898,33.7734,1000,42,1,1722585207,1726301524,0,2024-08-02 07:53:27+00:00,2024-09-14 08:12:04+00:00,4G,Alfa,Bekaa,West Bekaa,898
UMTS,415,1,5102,383812,412,35.89,33.7737,1000,24,1,1722585237,1723202287,0,2024-08-02 07:53:57+00:00,2024-08-09 11:18:07+00:00,3G,Alfa,Bekaa,West Bekaa,896
LTE,415,1,115,11521544,-1,35.8896,33.7731,1000,43,1,1722585257,1723195026,0,2024-08-02 07:54:17+00:00,2024-08-09 09:17:06+00:00,4G,Alfa,Bekaa,West Bekaa,898
LTE,415,1,115,11548935,-1,35.8891,33.7725,1000,44,1,1722585267,1726301524,0,2024-08-02 07:54:27+00:00,2024-09-14 08:12:04+00:00,4G,Alfa,Bekaa,West Bekaa,899
LTE,415,1,115,11535110,-1,35.8851,33.7675,1000,31,1,1722585277,1723111689,0,2024-08-02 07:54:37+00:00,2024-08-08 10:08:09+00:00,4G,Alfa,Bekaa,West Bekaa,897
LTE,415,1,115,11535105,-1,35.8847,33.7666,1000,64,1,1722585287,1726301524,0,2024-08-02 07:54:47+00:00,2024-09-14 08:12:04+00:00,4G,Alfa,Bekaa,West Bekaa,899
UMTS,415,1,5102,378272,196,35.88,33.7573,979,109,1,1722585347,1723202287,0,2024-08-02 07:55:47+00:00,2024-08-09 11:18:07+00:00,3G,Alfa,Bekaa,West Bekaa,895
LTE,415,1,115,11535106,-1,35.8835,33.7625,1000,29,1,1722585367,1726301524,0,2024-08-02 07:56:07+00:00,2024-09-14 08:12:04+00:00,4G,Alfa,Bekaa,West Bekaa,900
LTE,415,1,115,11535111,-1,35.8826,33.761,1000,34,1,1722585397,1726301524,0,2024-08-02 07:56:37+00:00,2024-09-14 08:12:04+00:00,4G,Alfa,Bekaa,West Bekaa,897
LTE,415,1,115,11557643,-1,35.8732,33.7595,5795,19,1,1722585407,1723202287,0,2024-08-02 07:56:47+00:00,2024-08-09 11:18:07+00:00,4G,Alfa,Bekaa,West Bekaa,893
LTE,415,1,115,11557638,-1,35.8781,33.7545,1000,48,1,1722585437,1723202287,0,2024-08-02 07:57:17+00:00,2024-08-09 11:18:07+00:00,4G,Alfa,Bekaa,West Bekaa,893
LTE,415,1,115,11557633,-1,35.8769,33.7529,811,102,1,1722585517,1726301524,0,2024-08-02 07:58:37+00:00,2024-09-14 08:12:04+00:00,4G,Alfa,Bekaa,West Bekaa,895
UMTS,415,1,5102,378712,300,35.8768,33.7586,10001,82,1,1722585557,1726301524,0,2024-08-02 07:59:17+00:00,2024-09-14 08:12:04+00:00,3G,Alfa,Bekaa,West Bekaa,894
LTE,415,1,115,11557634,-1,35.8723,33.7467,1000,63,1,1722585587,1726301524,0,2024-08-02 07:59:47+00:00,2024-09-14 08:12:04+00:00,4G,Alfa,Bekaa,West Bekaa,893
GSM,415,1,6100,6122,-1,35.7982,33.7425,7133,111,1,1722585607,1726311247,0,2024-08-02 08:00:07+00:00,2024-09-14 10:54:07+00:00,2G,Alfa,Bekaa,West Bekaa,891
GSM,415,1,6100,6120,-1,35.8565,33.7336,7918,49,1,1722585607,1723202288,0,2024-08-02 08:00:07+00:00,2024-08-09 11:18:08+00:00,2G,Alfa,Bekaa,West Bekaa,891
UMTS,415,1,5102,384152,396,35.8726,33.747,1000,54,1,1722585627,1726301524,0,2024-08-02 08:00:27+00:00,2024-09-14 08:12:04+00:00,3G,Alfa,Bekaa,West Bekaa,892
LTE,415,1,115,11557635,-1,35.865,33.7367,1147,166,1,1722585637,1726301524,0,2024-08-02 08:00:37+00:00,2024-09-14 08:12:04+00:00,4G,Alfa,Bekaa,West Bekaa,891
UMTS,415,1,5102,384153,3,35.8649,33.7377,8462,112,1,1722585637,1726301524,0,2024-08-02 08:00:37+00:00,2024-09-14 08:12:04+00:00,3G,Alfa,Bekaa,West Bekaa,891
UMTS,415,1,5102,382852,460,35.855,33.7205,3409,28,1,1722585757,1726301523,0,2024-08-02 08:02:37+00:00,2024-09-14 08:12:03+00:00,3G,Alfa,Bekaa,West Bekaa,895
LTE,415,1,113,11540225,-1,35.8585,33.7279,831,103,1,1722585787,1723202289,0,2024-08-02 08:03:07+00:00,2024-08-09 11:18:09+00:00,4G,Alfa,Bekaa,West Bekaa,889
LTE,415,1,113,11540226,-1,35.8531,33.72,779,117,1,1722585877,1723202289,0,2024-08-02 08:04:37+00:00,2024-08-09 11:18:09+00:00,4G,Alfa,Bekaa,West Bekaa,892
LTE,415,1,113,11540236,-1,35.8533,33.7196,1337,54,1,1722585977,1726301523,0,2024-08-02 08:06:17+00:00,2024-09-14 08:12:03+00:00,4G,Alfa,Bekaa,West Bekaa,894
LTE,415,1,115,11524364,-1,35.8476,33.7089,1000,11,1,1722586027,1722606790,0,2024-08-02 08:07:07+00:00,2024-08-02 13:53:10+00:00,4G,Alfa,Bekaa,West Bekaa,891
LTE,415,1,113,11527949,-1,35.8311,33.6669,5197,26,1,1722586057,1723194365,0,2024-08-02 08:07:37+00:00,2024-08-09 09:06:05+00:00,4G,Alfa,Bekaa,West Bekaa,897
LTE,415,1,113,11531275,-1,35.8329,33.6776,3389,20,1,1722586067,1723194365,0,2024-08-02 08:07:47+00:00,2024-08-09 09:06:05+00:00,4G,Alfa,Bekaa,West Bekaa,892
LTE,415,1,113,11548419,-1,35.8403,33.6935,1409,109,1,1722586137,1726301523,0,2024-08-02 08:08:57+00:00,2024-09-14 08:12:03+00:00,4G,Alfa,Bekaa,West Bekaa,895
UMTS,415,1,5102,378992,33,35.8058,33.6623,4888,7,1,1722586157,1722870422,0,2024-08-02 08:09:17+00:00,2024-08-05 15:07:02+00:00,3G,Alfa,Bekaa,West Bekaa,885
LTE,415,1,113,11563014,-1,35.8452,33.7039,3285,52,1,1722586177,1723194366,0,2024-08-02 08:09:37+00:00,2024-08-09 09:06:06+00:00,4G,Alfa,Bekaa,West Bekaa,890
LTE,415,1,113,11548424,-1,35.83,33.6925,6384,103,1,1722586187,1726301523,0,2024-08-02 08:09:47+00:00,2024-09-14 08:12:03+00:00,4G,Alfa,Bekaa,West Bekaa,892
UMTS,415,1,5102,384361,37,35.8326,33.677,1000,17,1,1722586377,1723202290,0,2024-08-02 08:12:57+00:00,2024-08-09 11:18:10+00:00,3G,Alfa,Bekaa,West Bekaa,896
LTE,415,1,113,11527944,-1,35.8329,33.6777,1000,22,1,1722586427,1723194365,0,2024-08-02 08:13:47+00:00,2024-08-09 09:06:05+00:00,4G,Alfa,Bekaa,West Bekaa,892
LTE,415,1,113,11531270,-1,35.8296,33.6708,1000,22,1,1722586437,1723194365,0,2024-08-02 08:13:57+00:00,2024-08-09 09:06:05+00:00,4G,Alfa,Bekaa,West Bekaa,897
LTE,415,1,113,11531266,-1,35.8266,33.6662,1000,71,1,1722586457,1723194365,0,2024-08-02 08:14:17+00:00,2024-08-09 09:06:05+00:00,4G,Alfa,Bekaa,West Bekaa,896
UMTS,415,1,5102,383124,138,35.8266,33.6663,1000,86,1,1722586477,1723194365,0,2024-08-02 08:14:37+00:00,2024-08-09 09:06:05+00:00,3G,Alfa,Bekaa,West Bekaa,896
LTE,415,1,113,11531267,-1,35.821,33.6595,1024,118,1,1722586567,1723194365,0,2024-08-02 08:16:07+00:00,2024-08-09 09:06:05+00:00,4G,Alfa,Bekaa,West Bekaa,897
GSM,415,1,6100,7052,-1,35.7926,33.7138,7393,16,1,1722586667,1722934330,0,2024-08-02 08:17:47+00:00,2024-08-06 08:52:10+00:00,2G,Alfa,Bekaa,West Bekaa,892
GSM,415,1,6100,3215,-1,35.81,33.6399,6566,12,1,1722588625,1723102804,0,2024-08-02 08:50:25+00:00,2024-08-08 07:40:04+00:00,2G,Alfa,Bekaa,West Bekaa,914
GSM,415,3,711,4303,-1,35.4908,33.8182,1000,1,1,1722573150,1722573150,0,2024-08-02 04:32:30+00:00,2024-08-02 04:32:30+00:00,2G,Touch,Mount Lebanon,Aley,27
LTE,415,1,115,11525377,-1,35.9114,33.8387,1000,71,1,1722679923,1725093062,0,2024-08-03 10:12:03+00:00,2024-08-31 08:31:02+00:00,4G,Alfa,Bekaa,Zahle,960
UMTS,415,1,5102,382891,257,35.9112,33.8379,1000,58,1,1722679923,1726309204,0,2024-08-03 10:12:03+00:00,2024-09-14 10:20:04+00:00,3G,Alfa,Bekaa,Zahle,958
LTE,415,1,115,11525379,-1,35.9075,33.8356,1000,73,1,1722679984,1725093062,0,2024-08-03 10:13:04+00:00,2024-08-31 08:31:02+00:00,4G,Alfa,Bekaa,Zahle,952
UMTS,415,1,5102,382893,273,35.9077,33.8359,1000,64,1,1722679984,1726309204,0,2024-08-03 10:13:04+00:00,2024-09-14 10:20:04+00:00,3G,Alfa,Bekaa,Zahle,952
UMTS,415,1,5102,377831,161,35.9081,33.8342,1000,61,1,1722680014,1726309204,0,2024-08-03 10:13:34+00:00,2024-09-14 10:20:04+00:00,3G,Alfa,Bekaa,Zahle,945
LTE,415,1,115,11523841,-1,35.9083,33.8328,1000,22,1,1722680084,1723197785,0,2024-08-03 10:14:44+00:00,2024-08-09 10:03:05+00:00,4G,Alfa,Bekaa,Zahle,940
LTE,415,1,115,11528194,-1,35.907,33.8318,1000,82,1,1722680094,1726309205,0,2024-08-03 10:14:54+00:00,2024-09-14 10:20:05+00:00,4G,Alfa,Bekaa,Zahle,935
UMTS,415,1,5102,378001,433,35.911,33.8392,1000,35,1,1722680094,1725093062,0,2024-08-03 10:14:54+00:00,2024-08-31 08:31:02+00:00,3G,Alfa,Bekaa,Zahle,970
